name,IMDb,originalName,foreignName,nickname,romanPinyin,type,job,notableWork,debutWork,activeYear,debutDate,birthPlace,deathPlace,award,language,website,motherSchool,education,religion,nationality,ethnicity,agency,hasRelative,hasSpouse,hasParent,hasChild
['河津清三郎'],[],[],[],[],[],['男演员'],['演员'],['《透明人间》，《摩斯拉》'],[],['1928年 - 1983年'],[],['东京'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['艾蜜莉·摩提默'],['nm0607865'],[],[],[],[],['女演员'],[],[],[],['1995年至今'],[],['英格兰伦敦芬斯伯里公园'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['卢希莱'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['梁洁华'],['3913027'],[],['Carina星星星 梁洁华 新电视周刊. 1985年'],['华女、华嫂'],['Leung Kit Wah'],['女演员'],['前香港无线电视演员、保险经纪'],['《都市方程式》'],[],['1979年－1992年'],['1979年'],['[[香港]]'],['南区黄竹坑港怡医院'],[],['广东话'],[],['圣玛加利女书院'],[],['创价学会'],['广东南海'],[],[],[],[],[],['黄芷晴']
['王若麟'],['8355024'],[],['Rolling Wang'],['若麟'],[],['男艺人'],['艺人、歌手、主播、演员'],[],[],['2003年—至今'],[],['辽宁省沈阳市铁西区'],[],['2003湖南卫视《金鹰之星》电视新秀大赛全国季军、最受观众欢迎奖2005央视《挑战主持人》连续8期擂主'],['华语、英语'],['-{zh-cn:王若麟个人微博;zh-tw: 王若麟个人微博;}-'],['东北育才学校中国政法大学香港城市大学国际经济法学硕士中央戏剧学院'],[],[],[],['汉族'],['湖南卫视（2003－2005）凤凰卫视（2006－2012）'],[],[],[],[]
['郭涛 (演员)'],['0849919'],[],[],[],['Tao Guo'],['男演员'],['演员（影视、话剧）'],[],[],[],[],['陕西省西安市'],[],['演技突破男演员奖'],['普通话'],['郭涛的新浪博客'],[],['中央戏剧学院表演系本科'],[],[],['汉族'],[],[],['李燃'],[],['郭子睿']
['黄山怡'],[],['黄丽怡'],['Kandy Wong'],['高登女神、翻版陈慧娴'],['Wong Shan Yee'],['女艺人'],[],['《幕后玩家》《逆缘》'],[],['2008年至今'],[],[],[],[],[],[],['圣公会圣多马小学宝血会上智英文书院狮子会中学'],[],[],['广东广州'],[],['维高文化'],[],[],[],[]
['麦可·高福'],[],[],[],[],[],[],['演员'],[],[],['1946–2010'],[],['25px英属马来亚吉隆坡'],['伦敦'],[],[],[],[],[],[],['英国'],[],[],[],['Diana Graves Anne Leon Anneke Wills Henrietta Lawrence'],[],[]
['潘霜霜'],[],[],[],[],[],['女演员'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['小艳秋'],['2832086'],['简秀绸'],[' '],[],['Hsiao Yen-Chiu'],['女演员'],[],['《疯女十八年》'],['《桃花过渡》'],[],[],['新竹州桃园郡桃园街'],[],[],[],[],[],['小学三年级'],[],[],[],[],[],[],[],[]
['周坤玲'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['[[美国]][[夏威夷州]][['],[],[],[],[],[],[]
['黄超武'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['楚宾'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['龚蓓苾'],[],[],[' '],['Baby'],[],['女艺人'],['演员、制片人'],[],[],['1994年至今'],['1989年'],['福建省泉州市石狮市'],[],[],['汉语、闽南语、英语'],[],[],['中央戏剧学院表演系本科'],[],[],['汉族'],['华谊兄弟(已离开)北京千易时代文化传媒有限公司'],[],['伍仕贤'],[],[]
['迟帅'],['2578454'],[],[],[],['Chi Shuai'],['男演员'],['演员'],['《回家的诱惑》《新京城四少》《命运交响曲》'],[],[],[],['山东省青岛市'],[],[],['汉语'],[],[],['北京舞蹈学院(后退学)'],[],[],['汉族'],[],[],['李璐茜'],[],[]
['陈榴霞'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['安德鲁·林肯'],[],[],[],[],[],[],[],[],[],['1994年 - 现在'],[],['英国英格兰伦敦'],[],[],[],[],[],[],[],"[""婚礼上，雅宝·布莉芙·雅莉臣·马丁（Apple Blythe Alison Martin，[[葛妮丝·派特洛]]和[[克里斯·马汀]]的女儿，而他们俩是[[Coldplay]]的主唱)是花童<ref>{{cite news|url=http://www.independent.co.uk/arts-entertainment/theatre-dance/features/this-actors-life-andrew-lincoln-is-an-altogether-different-animal-in-his-latest-stage-role-1654154.html|title=This actor's life: Andrew Lincoln is an altogether different animal in his latest stage role|work=The Independent|accessdate=January 27, 2010 | location=London | first=Alice | last=Jones | date=26 March 2009}}</ref>。这对夫妻的第一个孩子(是一个女儿)，""]",[],[],[],['盖儿·安德森 '],[],[]
['朱相昱'],['3212895'],[],['주상욱'],[],['Joo Sang Wook'],['男演员'],['演员'],[],['《新一代报告书-大人们不知道》'],['2006年至今'],['1998年'],['首尔特别市瑞草区'],[],[],['韩国语、英语'],[],[],['视觉设计系'],[],[],[],['Broadin娱乐 (2006年-2010年） Madin娱乐 (2011年-2017年2月） Will娱乐朱相昱签约WILL娱乐全星网 (2017年3月-2020年2月) HB娱乐韩国艺人朱相昱签约HB娱乐公司 与妻子车艺莲成同门Yahoo!新闻 (2020年3月-至今)'],[],['车艺莲'],[],[]
['陈柏村'],['8341478'],['陈柏村'],['Chris Chen'],[],[],['男艺人'],['主持人、演员、配音、歌手'],[],['节目《快乐星期天》-「我爱大明星」模仿周杰伦'],['2003年至今'],['2003年至今'],[],[],[],['中文、英文、台语'],[],[],['台北科学技术学院'],[],[],[],['胜骏娱乐'],[],[],[],[]
['任贤齐'],['0719104'],[],['Richie Jen'],['小齐'],['Jen Hsien-chi'],['男艺人'],['歌手词曲作家演员导演赛车手商人'],['歌曲：\n\n 影视作品：'],['《奔向彩虹》合辑'],['1990年至今'],[],['台湾省彰化县田中镇'],[],['多个奖'],['国语、台语、粤语、英语'],[],['彰化县田中镇田中国民小学彰化县立田中高级中学国立彰化高级中学'],['中国文化大学体育系学士毕业'],['基督教'],['湖北武汉'],[],['大岳娱乐相信音乐（仅经纪约）'],[],[],[],[]
['张艾嘉'],['0151827'],[],['Sylvia Chang'],[],['Chang Ai-chia'],['女艺人'],['演员、编剧、导演、电影监制、歌手'],['音乐专辑：\n《童年》《也许》《忙与盲》《你爱我吗》《爱的代价》 \n 电影：\n《地久天长》 \n 舞台剧：\n《华丽上班族之生活与生存》'],[],['1973年至今'],[],['嘉义县大林镇社团新村'],[],[],['国语・粤语・山西话・英语'],[],['台北市私立再兴小学新法小学新北市私立圣心女子高级中学台北美国学校'],['台北美国学校'],['天主教'],['山西五台'],[],[],[],[],"['张文庄','魏淑娟']",[]
['汤姆·费尔顿'],[],"['朱利安', '朱利安·艾尔伯特（{{lang|en|Julian Albert}}）<ref name=""THR (2016-07-23)""/><ref name=""TVLine (2016-06-30)""/>']",['Tom Felton'],['座'],[],['男演员'],['演员、音乐家'],[],[],['1997年至今'],[],['萨里郡埃普索姆'],[],[],[],[],[],[],[],[],[],[],[],[],"['彼得·费尔顿','沙龙·费尔顿']",[]
['林夏薇'],['8616213'],[],['Rosina Lam'],['薇薇、Rosina、夏薇姨、Aki、潘朵拉、拉拉、拉姑'],['Lin Xia Wei'],['女艺人'],['演员、歌手'],['电视剧：'],[],['2011年至今'],['2010年'],['福建厦门'],[],['星和无线电视大奖「我最爱TVB电视女配角」2015年《冲线》- 宁\u3000希2016年 《公公出宫》- 金带男'],['普通话、英语、日语、粤语'],[],[],['中央戏剧学院表演系'],[],['福建厦门'],[],['无线电视（2011至2018年）邵氏兄弟（2019年至今）'],['林峰'],[],[],[]
['施威'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['杨丽晓'],[],[],"[' ', ' ']",[],[],['女演员'],['演员'],[],[],[],[],['浙江省金华市'],[],"['了不少奖', '全国独唱铜奖', '飞天一等奖']",['普通话'],['http://blog.sina.com.cn/yanglixiao 杨丽晓的新浪博客'],[],['中戏影视班'],[],[],['汉族'],[],[],[],[],[]
['仇云波'],['0795225'],[],['Robin Shou'],[],['Shou Wan-Bo'],['男演员'],['演员、武术指导'],[],[],[],[],[],[],[],[],[],['洛杉矶加利福尼亚州立大学'],[],[],['[[香港]]'],[],[],[],[],[],[]
['林子祥'],['0482614'],[],['George Lam'],['阿Lam、歌隐、林副校长、林师傅、大魔王'],['Lam Tsz Cheung'],['男艺人'],[],['《蝶变》（1979年）《分分钟需要你》(1980年）《10分12吋》（1985年）《男儿当自强》（1991年）'],[],[],['1976年'],[],[],['两个金曲奖'],['粤语、英语、国语、略懂法语'],[],['德信学校拔萃男书院Dover College'],[],['佛教'],['广东新会'],[],[],[],['叶蒨文'],[],[]
['贺军政'],['3017082'],['贺军政'],[],[],[],['男演员'],['演员'],[],[],[],[],[],[],[],['国语、台语'],[],[],['昆山高中化工科毕业'],[],['台湾高雄'],['汉族'],[],[],[],[],[]
['李香兰'],['0945354'],['大鹰淑子（旧姓：山口）'],['Shirley Yamaguchi'],[],[],['女歌手'],['歌手、演员、电视主持人、政治家'],[],[],[],[],['奉天省奉天市北烟台（今辽宁省灯塔市）'],['东京都千代田区'],['头奖'],['汉语、日语、英语'],[],[],[],['天理教'],['佐贺县杵岛郡（今武雄市）'],[],[],[],['野口勇 '],[],[]
['陈淑芳'],['0155371'],['陈笑'],[],['国民阿嬷'],[],['女演员'],['演员'],['电影\n《孤味》《亲爱的房客》'],['《谁的罪恶》'],['1957年－至今'],[],['台北州基隆郡瑞芳街九份'],[],['最佳女主角奖'],['国语、台语、日语'],[],[],['国立艺术学校肄业（现国立台湾艺术大学）省立兰阳女中初中部'],[],['（1939年－1945年）（1945年至今）'],[],[],[],[],[],[]
['池成媛'],[],['黄琴熙（）'],[' '],[],[],['女演员'],[],[],[],[],['2000年'],[],[],[],['韩语、英语'],[],[],['东国大学戏剧电影学学士东国大学文化艺术研究所演剧艺术专攻硕士'],[],[],[],['Tour Tainm Entertainment'],[],[],[],[]
['珍妮花·钟丝'],[],[],[],[],[],['女演员'],[],['圣女之歌'],[],['1939–74'],[],['美国奥克拉荷马州塔尔萨'],['加利福尼亚州马利布'],"['了奥斯卡最佳女主角奖', '奥斯卡女主角奖']",[],[],['西北大学'],[],[],['全国巡游，5岁那年钟丝就登台演出。后来他父亲买下一家破产的剧院，中学毕业后她考入了西北大学，后来又进入了位于纽约曼哈顿的{{link-en|美国表演艺术学院|American Academy of Dramatic Arts}}。<ref>{{Cite web |url=http://www.biography.com/people/jennifer-jones-9542055 |title=Jennifer Jones biography |accessdate=2013-08-09 |archive-date=2017-05-20 |archive-url=https://web.archive.org/web/20170520070530/http://www.biography.com/people/jennifer-jones-9542055 |dead-url=no }}</ref>在那里她遇见了男演员[[罗伯特·沃克]]，两人一见钟情并且离开学校开始在当地的剧院登台演出。1939年1月他们结了婚然后又到了[[好莱坞]]。钟丝同[[共和电影公司]]签订了一份为期半年，每周75美元报酬的合同。她第一次演戏就和[[约翰·韦恩]]合作，在这之后她出演了一些小成本的电影，不过始终希望能获得更好的角色，而沃克则去纽约的百老汇碰碰运气。当钟丝发现自己怀孕了以后不得不停止工作，在1940年4月15日她生下了小罗伯特·沃克，第二年又生下了次子米切尔。后来钟丝遇见了制片人[[大卫·赛兹尼克]]，后者给了她一份为期7年的合同并让她改名为珍妮花·钟丝，<ref>{{Cite web |url=http://www.fandango.com/jenniferjones/biography/p36139 |title=Jennifer JonesBiography |accessdate=2013-08-09 |archive-date=2013-05-22 |archive-url=https://web.archive.org/web/20130522093140/http://www.fandango.com/jenniferjones/biography/p36139 |dead-url=no }}</ref>她也由此得以出演《圣女之歌》，这部影片的票房反应非常好，钟丝也因此获得了奥斯卡最佳女主角奖。虽然夫妻二人的事业都开始腾飞，但是他们的婚姻却走到了尽头，而在此前不就他们二人还曾第一次在荧幕上热吻。在接下来的两年中，钟丝分别因为《[[自君别后]]》以及《[[血洒香笺]]》被提名为[[奥斯卡最佳女配角奖]]以及奥斯卡最佳女主角，不过两次都未能获奖。赛兹尼克清算了自己的制片公司，并于1949年7月13日在意大利迎娶了钟丝。第一任丈夫在1951年去世后，她把更多的时间花在了儿子们身上。1954年8月12日，钟丝同赛兹尼克的女儿'],[],[],[],['罗伯特·沃克大卫·赛兹尼克诺顿·西蒙'],[],['小罗伯特·沃克迈克尔·沃克玛丽·詹妮弗·塞尔兹尼克']
['江希文'],['0327298'],['江欣慈'],['Liz Kong'],['阿慈、慈慈、Liz'],[],['女艺人'],['演员、歌手'],[],['《一晚》(1993)'],['1992年－2008年，2018年至今'],[],[],[],[],['粤语、英语、日本语'],[],['圣士提反女子中学'],[],[],['中国安徽'],[],[],['江欣燕'],['胡汉清'],[],['胡永悦']
['范瑞君'],['0266657'],[],['Ray Fan'],[],['Fan Jui-Chun'],['女演员'],[],[],[],[],[],[],[],[],['国语、台语、英语'],[],[],['国立台北艺术大学剧场艺术研究所导演组'],[],[],[],[],[],[],[],[]
['王满娇'],['3263422'],[],[' '],['大姐、王大姐、满娇大姐、满娇姐'],['Wang Man-Chiao'],['女演员'],['演员'],['《西螺七崁》'],[],['1962年至今'],['1962年'],['新竹州新竹郡'],[],[],['国语、台语'],[],[],['国立艺专（今国立台湾艺术大学）影剧科表演组'],[],['(1943~1945)(1945年至今)'],[],[],[],['余汉祥'],[],[]
['李沛旭'],['3561327'],[],['Patrick Lee'],[],['Li Pei-hsu'],['男演员'],['模特儿、演员、主持人'],[],[],['2002年至今'],[],['台北市松山区'],[],[],['国语、英语、台语、日语'],[],[],[],[],[],[],['凯渥模特儿经纪公司'],[],[],[],[]
['森森'],[],['黎小斌'],['Lai Sui Pun'],['森森三毫子、三毫子小姐、三小姐、森记'],[],['女歌手'],[],[],[],[],[],[],[],[],['粤语、国语、英语'],[],[],[],[],['广东梅县'],['汉族'],[],['斑斑'],['王宗德'],[],[]
['柯素云'],['0461927'],['柯素云'],['Kelly Ko'],[],['Ko Su-yun'],['女演员'],['演员'],[],[],[],[],['基隆市'],[],[],['国语、台语'],[],[],[],['佛教'],[],[],[],[],[],[],[]
['斯坦娜·卡蒂克'],[],[],['Stana Katic'],[],[],['女演员'],[],[],[],['1999年至今'],[],['安大略哈密尔顿'],[],[],[],['www.stanakatic.com'],[],[],[],[],[],[],[],[],[],[]
['斯琴高丽'],[],[],[' '],[],[],['女艺人'],['歌手、演员、音乐制作人'],[],['《六如女》'],['2003年-至今'],[],['黑龙江省牡丹江市'],[],[],[],[],[],['中国戏曲学院'],[],['内蒙古自治区乌兰浩特市'],['蒙古族'],[],[],[],[],[]
['龙天翔'],['0398745'],['邱永钦'],['Lung Tien-Hsiang'],['龙哥'],[],['男演员'],['演员'],[],[],[],[],['桃园县芦竹乡（今桃园市芦竹区）'],[],[],['国语、台语'],[],[],[],[],[],[],[],[],[],[],['邱怡芳']
['上官云珠'],['nm0788112'],['韦均荦'],['Yunzhu Shangguan'],[],[],['女演员'],['演员'],[],[],[],[],['江阴县'],['上海市'],[],['国语'],[],[],[],[],[],['汉族'],[],[],"['张大炎','姚克']",[],"['程姚姚','程灯灯']"
